frame,Neck,Trunk,Leg,UpperArm,LowerArm,Wrist,A,B,C,Final
622,3,3,1,1,2,1,5,1,4,4
623,3,3,1,1,2,1,5,1,4,4
624,3,3,1,1,2,1,5,1,4,4
625,2,3,1,1,2,1,4,1,3,3
626,2,3,1,1,2,1,4,1,3,3
627,2,3,1,1,2,1,4,1,3,3
628,2,3,1,1,2,1,4,1,3,3
629,3,3,1,1,2,2,5,2,4,4
630,3,3,1,1,2,2,5,2,4,4
631,2,3,1,1,2,2,4,2,4,4
632,2,3,1,1,2,1,4,1,3,3
633,2,3,1,2,2,1,4,2,4,4
634,2,3,1,2,2,1,4,2,4,4
635,2,3,1,2,2,1,4,2,4,4
636,2,3,1,2,2,2,4,3,4,4
637,2,3,1,2,2,2,4,3,4,4
638,1,3,1,2,2,2,2,3,2,2
639,1,4,2,2,2,2,5,3,4,4
640,1,4,2,3,2,1,5,4,5,5
641,1,4,2,3,2,2,5,5,6,6
642,1,4,2,3,2,2,5,5,6,6
643,2,4,2,3,2,2,6,5,8,8
644,1,4,2,3,2,2,5,5,6,6
645,1,4,2,3,2,2,5,5,6,6
646,1,4,2,3,2,2,5,5,6,6
647,1,4,2,3,2,2,5,5,6,6
648,2,4,2,3,2,2,6,5,8,8
649,1,4,2,3,2,2,5,5,6,6
650,1,4,2,3,2,2,5,5,6,6
651,1,4,2,2,2,2,5,3,4,4
652,1,4,2,3,2,2,5,5,6,6
653,1,4,2,2,2,2,5,3,4,4
654,1,3,2,2,2,2,4,3,4,4
655,1,3,1,3,2,2,2,5,4,4
656,1,3,1,2,2,2,2,3,2,2
657,1,3,1,2,2,2,2,3,2,2
658,1,3,1,2,2,2,2,3,2,2
659,1,3,1,2,2,2,2,3,2,2
660,1,3,1,2,2,2,2,3,2,2
661,1,3,1,1,2,2,2,2,2,2
662,1,3,1,1,2,2,2,2,2,2
663,1,3,1,1,2,2,2,2,2,2
664,1,3,1,1,2,2,2,2,2,2
665,1,3,1,1,2,2,2,2,2,2
666,1,3,2,1,2,2,4,2,4,4
667,1,3,2,1,2,2,4,2,4,4
668,1,3,1,1,2,2,2,2,2,2
669,1,3,1,1,2,1,2,1,1,1
670,1,3,1,1,2,1,2,1,1,1
671,1,3,1,1,2,1,2,1,1,1
672,1,3,1,1,2,1,2,1,1,1
673,1,2,1,1,2,1,2,1,1,1
674,1,2,1,1,2,1,2,1,1,1
675,1,2,1,1,2,1,2,1,1,1
676,1,2,2,1,2,1,3,1,2,2
677,1,2,2,1,2,1,3,1,2,2
678,1,2,2,1,2,1,3,1,2,2
679,1,2,3,1,2,1,4,1,3,3
680,1,2,4,1,2,1,5,1,4,4
681,1,2,4,1,2,1,5,1,4,4
682,1,2,4,1,2,1,5,1,4,4
683,1,2,4,1,2,1,5,1,4,4
684,1,2,3,1,2,1,4,1,3,3
685,1,2,2,1,2,1,3,1,2,2
686,1,2,2,1,2,1,3,1,2,2
687,1,2,2,1,2,1,3,1,2,2
688,1,2,1,1,2,1,2,1,1,1
689,1,2,1,1,2,1,2,1,1,1
690,1,1,1,1,2,1,1,1,1,1
691,1,1,1,1,2,1,1,1,1,1
692,1,1,1,1,2,1,1,1,1,1
693,1,1,2,1,2,2,2,2,2,2
694,1,1,2,1,2,2,2,2,2,2
695,1,1,3,1,2,2,3,2,3,3
696,1,1,4,1,2,1,4,1,3,3
697,1,1,4,1,2,1,4,1,3,3
698,1,1,4,1,2,1,4,1,3,3
699,2,1,4,1,2,2,4,2,4,4
700,2,1,4,1,2,1,4,1,3,3
701,2,1,4,1,2,2,4,2,4,4
702,2,2,4,1,2,1,6,1,6,6
703,2,2,2,1,1,1,4,1,3,3
704,2,2,2,1,1,2,4,2,4,4
705,2,2,1,1,1,2,3,2,3,3
706,2,2,1,1,1,1,3,1,2,2
707,2,2,1,1,1,1,3,1,2,2
708,2,2,1,1,1,1,3,1,2,2
709,2,2,1,1,1,1,3,1,2,2
710,2,1,1,1,1,1,1,1,1,1
711,2,1,1,1,1,1,1,1,1,1
712,2,1,1,1,1,1,1,1,1,1
713,2,1,2,1,1,1,2,1,1,1
714,2,1,3,1,1,2,3,2,3,3
715,2,1,4,1,1,2,4,2,4,4
716,2,1,4,1,1,2,4,2,4,4
717,2,1,4,1,1,1,4,1,3,3
718,2,1,4,1,1,1,4,1,3,3
719,2,1,4,1,1,2,4,2,4,4
720,2,1,4,1,1,1,4,1,3,3
721,2,1,4,1,1,1,4,1,3,3
722,2,1,4,1,1,1,4,1,3,3
723,2,2,3,1,1,1,5,1,4,4
724,2,1,2,1,1,1,2,1,1,1
725,2,1,2,1,1,1,2,1,1,1
726,2,2,1,1,1,1,3,1,2,2
727,2,1,1,1,1,1,1,1,1,1
728,2,2,1,1,1,1,3,1,2,2
729,2,2,1,1,1,2,3,2,3,3
730,3,2,1,1,1,2,4,2,4,4
731,3,2,1,1,1,2,4,2,4,4
732,3,2,1,1,1,2,4,2,4,4
733,3,2,1,1,1,2,4,2,4,4
734,3,2,1,1,1,2,4,2,4,4
735,3,2,1,1,2,2,4,2,4,4
736,3,2,1,1,2,2,4,2,4,4
737,3,2,1,1,2,2,4,2,4,4
738,3,2,1,1,2,2,4,2,4,4
739,3,2,1,1,2,2,4,2,4,4
740,3,2,1,1,2,2,4,2,4,4
741,3,2,1,1,2,2,4,2,4,4
742,3,2,1,1,2,2,4,2,4,4
743,3,2,1,1,2,2,4,2,4,4
744,3,2,1,1,2,2,4,2,4,4
745,3,2,1,2,2,2,4,3,4,4
746,3,2,1,2,1,2,4,2,4,4
747,3,2,1,2,1,2,4,2,4,4
748,3,2,1,2,1,2,4,2,4,4
749,3,3,1,2,1,2,5,2,4,4
750,3,2,1,2,1,2,4,2,4,4
751,3,2,1,2,1,2,4,2,4,4
752,3,2,1,1,1,2,4,2,4,4
753,3,2,1,1,1,2,4,2,4,4
754,3,2,1,1,1,2,4,2,4,4
755,3,2,1,1,1,2,4,2,4,4
756,2,2,1,1,1,2,3,2,3,3
757,2,2,1,1,1,2,3,2,3,3
758,3,2,1,1,1,2,4,2,4,4
759,3,3,1,1,1,2,5,2,4,4
760,2,3,1,1,1,2,4,2,4,4
761,2,3,1,1,1,2,4,2,4,4
762,3,3,1,1,1,2,5,2,4,4
763,2,3,1,2,1,2,4,2,4,4
764,2,3,1,2,2,2,4,3,4,4
765,2,3,1,2,2,2,4,3,4,4
766,2,3,1,2,2,2,4,3,4,4
767,2,3,1,2,2,2,4,3,4,4
768,2,3,1,2,2,1,4,2,4,4
769,2,3,1,2,2,1,4,2,4,4
770,2,3,1,2,2,1,4,2,4,4
771,2,3,1,2,2,2,4,3,4,4
772,2,3,1,2,2,2,4,3,4,4
773,2,3,1,2,2,2,4,3,4,4
774,3,3,1,2,2,1,5,2,4,4
775,3,3,1,2,2,2,5,3,4,4
776,2,3,1,2,2,2,4,3,4,4
777,2,3,1,2,2,1,4,2,4,4
778,2,3,1,2,1,1,4,1,3,3
779,2,3,1,1,1,1,4,1,3,3
780,2,3,1,1,1,1,4,1,3,3
781,2,3,1,2,2,1,4,2,4,4
782,2,3,1,2,2,2,4,3,4,4
783,2,3,1,2,2,2,4,3,4,4
784,2,3,1,2,2,2,4,3,4,4
785,2,3,1,2,1,2,4,2,4,4
786,2,3,1,2,1,3,4,3,4,4
787,2,3,1,2,1,3,4,3,4,4
788,2,3,1,2,1,3,4,3,4,4
789,2,3,1,2,1,2,4,2,4,4
790,2,2,1,2,1,2,3,2,3,3
791,2,2,1,2,1,2,3,2,3,3
792,2,2,1,2,2,2,3,3,3,3
793,2,2,1,2,2,2,3,3,3,3
794,2,2,1,2,2,1,3,2,3,3
795,2,2,1,2,2,1,3,2,3,3
796,2,2,1,2,1,2,3,2,3,3
797,1,2,1,2,2,1,2,2,2,2
798,1,1,1,2,1,1,1,1,1,1
799,1,1,1,2,1,1,1,1,1,1
800,1,1,1,2,1,2,1,2,1,1
801,2,1,1,2,1,1,1,1,1,1
802,2,1,1,2,1,1,1,1,1,1
803,2,1,1,2,1,1,1,1,1,1
804,2,1,1,2,1,1,1,1,1,1
805,2,1,1,2,1,1,1,1,1,1
806,2,1,1,2,1,1,1,1,1,1
807,3,1,1,2,2,2,3,3,3,3
808,3,1,1,2,2,2,3,3,3,3
809,3,1,1,2,1,1,3,1,2,2
810,3,1,1,2,1,1,3,1,2,2
811,3,1,1,2,1,1,3,1,2,2
812,3,1,1,2,1,1,3,1,2,2
813,3,1,1,2,1,1,3,1,2,2
814,3,1,1,2,1,1,3,1,2,2
815,3,1,1,2,1,1,3,1,2,2
816,3,1,1,2,1,1,3,1,2,2
817,3,1,1,2,1,1,3,1,2,2
818,3,1,1,2,1,1,3,1,2,2
819,3,1,1,2,1,1,3,1,2,2
820,3,1,1,2,1,2,3,2,3,3
821,3,1,1,2,1,2,3,2,3,3
822,3,1,1,2,1,2,3,2,3,3
823,3,1,1,2,1,2,3,2,3,3
824,3,1,1,2,1,2,3,2,3,3
825,3,1,1,2,1,2,3,2,3,3
826,2,1,1,2,1,2,1,2,1,1
827,2,2,1,2,1,2,3,2,3,3
828,2,2,1,2,1,1,3,1,2,2
829,2,2,1,2,1,1,3,1,2,2
830,2,2,1,2,1,1,3,1,2,2
831,2,2,1,2,1,1,3,1,2,2
832,2,2,1,2,1,1,3,1,2,2
833,2,2,1,2,1,1,3,1,2,2
834,2,2,1,2,1,1,3,1,2,2
835,2,2,2,2,1,1,4,1,3,3
836,2,2,4,2,1,1,6,1,6,6
837,2,2,4,2,1,1,6,1,6,6
838,2,2,4,2,1,1,6,1,6,6
839,2,2,4,3,1,1,6,3,6,6
840,2,2,4,3,1,2,6,4,7,7
841,2,2,4,2,1,2,6,2,6,6
842,2,2,4,3,1,2,6,4,7,7
843,2,2,3,3,1,2,5,4,5,5
844,2,2,2,3,1,2,4,4,4,4
845,2,2,4,3,1,2,6,4,7,7
846,2,3,4,3,1,2,7,4,8,8
847,2,3,4,3,1,2,7,4,8,8
848,2,3,4,3,1,2,7,4,8,8
849,2,3,4,3,1,2,7,4,8,8
850,2,3,4,3,1,2,7,4,8,8
851,2,3,4,3,1,2,7,4,8,8
852,2,3,4,3,2,2,7,5,9,9
853,2,3,4,3,2,2,7,5,9,9
854,2,3,4,3,2,2,7,5,9,9
855,2,3,4,2,2,2,7,3,7,7
856,2,3,4,2,1,3,7,3,7,7
857,2,3,4,2,1,3,7,3,7,7
858,2,3,4,2,1,2,7,2,7,7
859,2,3,4,2,1,2,7,2,7,7
860,2,3,3,2,1,2,6,2,6,6
861,2,3,2,2,2,2,5,3,4,4
862,2,3,2,2,2,2,5,3,4,4
863,2,3,2,2,2,2,5,3,4,4
864,1,3,2,2,2,2,4,3,4,4
865,2,3,2,2,2,2,5,3,4,4
866,2,3,4,2,2,2,7,3,7,7
867,1,3,4,1,2,2,6,2,6,6
868,1,3,4,1,2,2,6,2,6,6
869,1,3,4,1,2,2,6,2,6,6
870,1,3,4,1,2,2,6,2,6,6
871,1,3,4,1,2,2,6,2,6,6
872,1,3,4,1,2,2,6,2,6,6
873,1,3,4,1,2,2,6,2,6,6
874,1,3,4,1,2,2,6,2,6,6
875,1,3,4,1,2,2,6,2,6,6
876,1,3,4,1,2,2,6,2,6,6
877,1,3,4,1,2,2,6,2,6,6
878,1,3,4,1,1,2,6,2,6,6
879,2,3,4,1,1,2,7,2,7,7
880,2,3,4,1,1,2,7,2,7,7
881,2,3,4,1,1,2,7,2,7,7
882,2,3,3,1,1,2,6,2,6,6
883,2,3,2,1,1,2,5,2,4,4
884,2,3,1,1,1,2,4,2,4,4
885,2,2,1,1,1,2,3,2,3,3
886,2,2,1,1,1,2,3,2,3,3
887,2,3,1,1,1,2,4,2,4,4
888,2,3,1,1,1,2,4,2,4,4
889,2,2,1,1,1,2,3,2,3,3
890,2,2,1,1,1,2,3,2,3,3
891,2,2,1,1,1,2,3,2,3,3
892,2,2,1,1,1,2,3,2,3,3
893,2,2,1,1,1,2,3,2,3,3
894,2,2,1,1,1,2,3,2,3,3
895,2,2,1,1,1,2,3,2,3,3
896,2,2,1,1,1,2,3,2,3,3
897,2,2,1,1,1,2,3,2,3,3
898,2,2,1,1,1,2,3,2,3,3
899,2,2,1,1,1,2,3,2,3,3
900,2,2,1,1,1,2,3,2,3,3
901,2,2,1,1,1,2,3,2,3,3
902,2,2,1,1,1,1,3,1,2,2
903,2,2,1,1,1,2,3,2,3,3
904,2,2,1,1,1,2,3,2,3,3
905,2,2,1,1,1,2,3,2,3,3
906,2,2,1,1,1,2,3,2,3,3
907,2,2,1,2,1,2,3,2,3,3
908,2,2,1,1,1,2,3,2,3,3
909,2,2,1,2,1,2,3,2,3,3
910,2,2,1,1,1,2,3,2,3,3
911,2,2,1,2,1,2,3,2,3,3
912,2,2,1,2,1,2,3,2,3,3
913,2,2,1,2,1,2,3,2,3,3
914,2,2,1,1,2,2,3,2,3,3
915,2,2,1,1,2,2,3,2,3,3
916,2,2,1,1,2,2,3,2,3,3
917,2,2,1,1,2,2,3,2,3,3
918,2,2,1,1,2,2,3,2,3,3
919,2,2,1,1,2,2,3,2,3,3
920,2,2,1,1,2,2,3,2,3,3
921,2,2,1,1,2,2,3,2,3,3
922,2,2,1,1,2,2,3,2,3,3
923,2,2,1,1,2,2,3,2,3,3
924,2,2,1,1,2,2,3,2,3,3
925,2,2,1,1,2,2,3,2,3,3
926,2,2,1,1,2,2,3,2,3,3
927,2,2,1,1,2,2,3,2,3,3
928,2,2,1,1,2,2,3,2,3,3
929,2,3,1,1,2,2,4,2,4,4
930,2,3,1,1,2,2,4,2,4,4
931,2,3,1,1,2,2,4,2,4,4
932,2,3,1,1,2,2,4,2,4,4
933,3,3,1,1,2,2,5,2,4,4
934,3,3,1,2,2,2,5,3,4,4
935,2,3,1,2,2,2,4,3,4,4
936,2,3,1,2,2,2,4,3,4,4
937,2,3,1,2,2,2,4,3,4,4
938,2,3,1,2,2,2,4,3,4,4
939,2,3,1,2,2,2,4,3,4,4
940,2,3,1,2,2,2,4,3,4,4
941,2,3,1,2,2,2,4,3,4,4
942,2,3,1,2,2,2,4,3,4,4
943,2,3,1,2,2,2,4,3,4,4
944,2,3,1,2,2,2,4,3,4,4
945,2,3,1,2,2,2,4,3,4,4
946,2,3,1,2,2,2,4,3,4,4
947,2,3,1,2,2,2,4,3,4,4
948,2,3,1,2,2,2,4,3,4,4
949,2,3,1,2,2,2,4,3,4,4
950,2,3,1,2,2,2,4,3,4,4
951,2,3,1,2,2,2,4,3,4,4
952,2,3,1,2,2,2,4,3,4,4
953,2,3,1,2,2,2,4,3,4,4
954,2,3,1,2,2,2,4,3,4,4
955,2,3,1,2,2,2,4,3,4,4
956,2,3,1,2,2,2,4,3,4,4
957,2,3,1,2,2,2,4,3,4,4
958,2,3,1,2,2,2,4,3,4,4
959,2,3,1,2,2,2,4,3,4,4
960,2,3,1,2,2,2,4,3,4,4
961,2,3,1,2,2,2,4,3,4,4
962,2,3,1,2,2,2,4,3,4,4
963,2,3,1,2,2,2,4,3,4,4
964,2,3,1,2,2,2,4,3,4,4
965,2,3,1,2,2,2,4,3,4,4
966,2,3,1,1,2,2,4,2,4,4
967,2,3,1,1,2,2,4,2,4,4
968,2,3,1,1,2,2,4,2,4,4
969,2,3,1,1,2,2,4,2,4,4
970,2,3,1,1,2,2,4,2,4,4
971,2,3,1,1,2,2,4,2,4,4
972,2,3,1,1,2,2,4,2,4,4
973,2,3,1,1,2,2,4,2,4,4
974,2,3,1,1,2,2,4,2,4,4
975,2,3,1,1,2,2,4,2,4,4
976,2,3,1,1,2,2,4,2,4,4
977,2,3,1,1,2,2,4,2,4,4
978,2,3,1,1,2,2,4,2,4,4
979,2,3,1,1,2,2,4,2,4,4
980,2,3,1,1,2,2,4,2,4,4
981,2,3,1,1,2,2,4,2,4,4
982,2,3,1,1,2,2,4,2,4,4
983,2,3,1,1,2,2,4,2,4,4
984,2,3,1,1,2,2,4,2,4,4
985,2,3,1,1,2,2,4,2,4,4
986,2,3,1,1,2,2,4,2,4,4
987,2,3,1,1,2,2,4,2,4,4
988,2,3,1,1,2,2,4,2,4,4
989,2,3,1,1,2,2,4,2,4,4
990,2,3,1,1,2,2,4,2,4,4
991,2,3,1,1,2,2,4,2,4,4
992,2,3,1,1,2,2,4,2,4,4
993,2,3,1,1,2,2,4,2,4,4
994,2,3,1,1,2,2,4,2,4,4
995,2,3,1,1,2,2,4,2,4,4
996,2,3,1,1,2,2,4,2,4,4
997,2,3,1,1,2,2,4,2,4,4
998,2,3,1,1,2,2,4,2,4,4
999,2,3,1,1,2,2,4,2,4,4
1000,2,3,1,1,2,2,4,2,4,4
1001,2,3,1,1,2,2,4,2,4,4
1002,2,3,1,1,2,2,4,2,4,4
1003,2,3,1,1,2,2,4,2,4,4
1004,2,3,1,1,2,2,4,2,4,4
1005,2,3,1,1,2,2,4,2,4,4
1006,2,3,1,1,2,2,4,2,4,4
1007,2,3,1,1,2,2,4,2,4,4
1008,2,3,1,1,2,2,4,2,4,4
1009,2,3,1,1,2,2,4,2,4,4
1010,2,3,1,2,2,2,4,3,4,4
1011,2,3,1,2,2,2,4,3,4,4
1012,2,3,1,2,2,2,4,3,4,4
1013,2,3,1,2,2,2,4,3,4,4
1014,2,3,1,2,2,2,4,3,4,4
1015,2,3,1,2,2,2,4,3,4,4
1016,2,3,1,2,2,2,4,3,4,4
1017,2,3,1,2,2,2,4,3,4,4
1018,2,3,1,2,2,2,4,3,4,4
1019,2,3,1,2,2,2,4,3,4,4
1020,2,3,1,2,2,2,4,3,4,4
1021,2,3,1,2,2,2,4,3,4,4
1022,2,3,1,2,2,2,4,3,4,4
1023,2,3,1,2,2,2,4,3,4,4
1024,2,3,1,2,2,2,4,3,4,4
1025,2,3,1,2,2,2,4,3,4,4
1026,2,3,1,2,2,2,4,3,4,4
1027,2,3,1,2,2,2,4,3,4,4
1028,2,3,1,2,2,2,4,3,4,4
1029,2,3,1,2,2,2,4,3,4,4
1030,2,3,1,2,2,2,4,3,4,4
1031,2,3,1,2,2,2,4,3,4,4
1032,2,3,1,2,2,2,4,3,4,4
1033,2,3,1,2,2,2,4,3,4,4
1034,2,3,1,1,2,2,4,2,4,4
1035,2,3,1,1,2,2,4,2,4,4
1036,2,3,1,1,2,2,4,2,4,4
1037,2,3,1,1,2,2,4,2,4,4
1038,2,3,1,1,2,2,4,2,4,4
1039,2,3,1,1,2,2,4,2,4,4
1040,2,3,1,1,2,2,4,2,4,4
1041,2,3,1,1,2,2,4,2,4,4
1042,2,3,1,1,2,2,4,2,4,4
1043,2,3,1,1,2,2,4,2,4,4
1044,2,3,1,1,2,2,4,2,4,4
1045,2,3,1,1,2,2,4,2,4,4
1046,2,3,1,1,2,2,4,2,4,4
1047,2,3,1,1,2,2,4,2,4,4
1048,2,3,1,1,2,2,4,2,4,4
1049,2,3,1,1,2,2,4,2,4,4
1050,2,3,1,1,2,2,4,2,4,4
1051,2,3,1,1,2,2,4,2,4,4
1052,2,3,1,1,2,2,4,2,4,4
1053,2,3,1,1,2,2,4,2,4,4
1054,2,3,1,1,2,2,4,2,4,4
1055,2,3,1,1,2,2,4,2,4,4
1056,2,3,1,1,2,2,4,2,4,4
1057,2,3,1,1,2,2,4,2,4,4
1058,2,3,1,1,2,2,4,2,4,4
1059,2,3,1,1,2,2,4,2,4,4
1060,2,3,1,1,2,2,4,2,4,4
1061,2,3,1,1,2,2,4,2,4,4
1062,2,3,1,1,2,2,4,2,4,4
1063,2,3,1,1,2,2,4,2,4,4
1064,2,3,1,1,2,1,4,1,3,3
1065,2,3,1,2,2,1,4,2,4,4
1066,2,3,1,2,2,1,4,2,4,4
1067,2,3,1,1,2,1,4,1,3,3
1068,2,3,1,1,2,1,4,1,3,3
1069,2,3,1,1,2,1,4,1,3,3
1070,2,3,1,1,2,1,4,1,3,3
1071,2,3,1,1,2,1,4,1,3,3
1072,2,3,1,1,2,1,4,1,3,3
1073,2,3,1,1,2,1,4,1,3,3
1074,2,3,1,1,2,1,4,1,3,3
1075,2,3,1,1,2,1,4,1,3,3
1076,2,3,1,1,2,2,4,2,4,4
1077,2,3,1,1,2,2,4,2,4,4
1078,2,3,1,1,2,2,4,2,4,4
1079,2,3,1,1,2,2,4,2,4,4
1080,2,3,1,1,2,2,4,2,4,4
1081,2,3,1,1,2,2,4,2,4,4
1082,2,3,1,1,2,2,4,2,4,4
1083,2,3,1,1,2,2,4,2,4,4
1084,2,3,1,1,2,2,4,2,4,4
1085,2,3,1,1,2,2,4,2,4,4
1086,2,3,1,1,2,2,4,2,4,4
1087,2,3,1,1,2,2,4,2,4,4
1088,2,3,1,1,2,2,4,2,4,4
1089,2,3,1,1,2,2,4,2,4,4
1090,2,3,1,1,2,2,4,2,4,4
1091,2,3,1,1,2,2,4,2,4,4
1092,2,3,1,1,2,2,4,2,4,4
1093,2,3,1,1,2,2,4,2,4,4
1094,2,3,1,1,2,2,4,2,4,4
1095,2,3,1,1,2,2,4,2,4,4
1096,2,3,1,1,2,2,4,2,4,4
1097,2,3,1,1,2,2,4,2,4,4
1098,2,3,1,1,2,2,4,2,4,4
1099,2,3,1,1,2,2,4,2,4,4
1100,2,3,1,2,2,2,4,3,4,4
1101,2,3,1,2,2,2,4,3,4,4
1102,2,3,1,1,2,2,4,2,4,4
1103,2,3,1,1,2,2,4,2,4,4
1104,2,3,1,1,2,2,4,2,4,4
1105,2,3,1,1,2,2,4,2,4,4
1106,2,3,1,1,2,2,4,2,4,4
1107,2,3,1,1,2,2,4,2,4,4
1108,2,3,1,1,2,2,4,2,4,4
1109,2,3,1,1,2,2,4,2,4,4
1110,2,3,1,1,2,2,4,2,4,4
1111,2,3,1,1,2,2,4,2,4,4
1112,2,3,1,1,2,2,4,2,4,4
1113,2,3,1,1,2,2,4,2,4,4
1114,2,3,1,1,2,2,4,2,4,4
1115,2,3,1,1,2,2,4,2,4,4
1116,2,3,1,1,2,2,4,2,4,4
1117,2,3,1,1,2,2,4,2,4,4
1118,2,3,1,1,2,2,4,2,4,4
1119,2,3,1,1,2,2,4,2,4,4
1120,2,3,1,1,2,2,4,2,4,4
1121,2,3,1,1,2,2,4,2,4,4
1122,2,3,1,1,2,2,4,2,4,4
1123,2,3,1,1,2,2,4,2,4,4
1124,2,3,1,1,2,2,4,2,4,4
1125,2,3,1,1,2,2,4,2,4,4
1126,2,3,1,1,2,2,4,2,4,4
1127,2,3,1,1,2,2,4,2,4,4
1128,2,3,1,1,2,2,4,2,4,4
1129,2,3,1,1,2,2,4,2,4,4
1130,2,3,1,1,2,2,4,2,4,4
1131,2,3,1,1,2,2,4,2,4,4
1132,2,3,1,1,2,2,4,2,4,4
1133,2,3,1,1,2,2,4,2,4,4
1134,2,3,1,1,2,2,4,2,4,4
1135,2,3,1,1,2,2,4,2,4,4
1136,2,3,1,1,2,2,4,2,4,4
1137,2,3,1,1,2,2,4,2,4,4
1138,2,3,1,1,2,2,4,2,4,4
1139,2,3,1,1,2,2,4,2,4,4
1140,2,3,1,1,2,2,4,2,4,4
1141,2,3,1,1,2,2,4,2,4,4
1142,2,3,1,1,2,2,4,2,4,4
1143,2,3,1,1,2,2,4,2,4,4
1144,2,3,1,1,2,2,4,2,4,4
1145,2,3,1,1,2,2,4,2,4,4
1146,2,3,1,1,2,2,4,2,4,4
1147,2,3,1,1,2,2,4,2,4,4
1148,2,3,1,1,2,2,4,2,4,4
1149,2,3,1,1,2,2,4,2,4,4
1150,2,3,1,1,2,1,4,1,3,3
1151,2,3,1,1,2,1,4,1,3,3
1152,2,3,1,1,2,1,4,1,3,3
1153,2,3,1,1,2,1,4,1,3,3
1154,2,3,1,1,2,1,4,1,3,3
1155,2,3,1,1,2,2,4,2,4,4
1156,2,3,1,1,2,1,4,1,3,3
1157,2,3,1,1,2,1,4,1,3,3
1158,2,3,1,1,2,1,4,1,3,3
1159,2,2,1,1,2,2,3,2,3,3
1160,2,2,1,1,2,1,3,1,2,2
1161,2,2,1,1,2,2,3,2,3,3
1162,2,2,1,1,2,2,3,2,3,3
1163,2,2,1,1,2,2,3,2,3,3
1164,2,2,1,1,2,2,3,2,3,3
1165,2,2,1,1,2,2,3,2,3,3
1166,2,2,1,1,2,2,3,2,3,3
1167,2,2,1,1,2,2,3,2,3,3
1168,2,2,1,1,2,2,3,2,3,3
1169,2,2,1,1,2,2,3,2,3,3
1170,2,3,1,1,2,2,4,2,4,4
1171,2,3,1,1,2,2,4,2,4,4
1172,2,2,1,1,2,2,3,2,3,3
1173,2,2,1,1,2,2,3,2,3,3
1174,2,2,1,1,2,2,3,2,3,3
1175,2,2,1,1,2,2,3,2,3,3
1176,2,2,1,1,2,2,3,2,3,3
1177,2,2,1,1,2,2,3,2,3,3
1178,2,2,1,1,2,2,3,2,3,3
1179,2,2,1,1,2,2,3,2,3,3
1180,2,2,1,1,2,2,3,2,3,3
1181,2,2,1,1,2,2,3,2,3,3
1182,2,2,1,1,2,2,3,2,3,3
1183,2,2,1,1,2,2,3,2,3,3
1184,2,2,1,1,2,2,3,2,3,3
1185,2,2,1,1,2,2,3,2,3,3
1186,2,2,1,1,2,2,3,2,3,3
1187,2,2,1,1,2,2,3,2,3,3
1188,2,2,1,1,2,2,3,2,3,3
1189,2,2,1,1,2,2,3,2,3,3
1190,2,2,1,1,2,2,3,2,3,3
1191,2,2,1,1,2,2,3,2,3,3
1192,2,2,1,1,2,2,3,2,3,3
1193,2,2,1,1,2,2,3,2,3,3
1194,2,2,1,1,2,2,3,2,3,3
1195,2,2,1,1,2,2,3,2,3,3
1196,2,2,1,1,2,2,3,2,3,3
1197,2,2,1,1,2,2,3,2,3,3
1198,2,2,1,1,2,2,3,2,3,3
1199,2,2,1,1,2,2,3,2,3,3
1200,2,2,1,1,2,2,3,2,3,3
1201,2,2,1,1,2,2,3,2,3,3
1202,2,2,1,1,2,2,3,2,3,3
1203,2,2,1,1,2,2,3,2,3,3
1204,2,2,1,1,2,2,3,2,3,3
1205,2,2,1,1,2,2,3,2,3,3
1206,2,2,1,1,2,2,3,2,3,3
1207,2,2,1,1,2,2,3,2,3,3
1208,2,2,1,1,2,2,3,2,3,3
1209,2,2,1,1,2,2,3,2,3,3
1210,2,2,1,1,2,2,3,2,3,3
1211,2,2,1,1,2,2,3,2,3,3
1212,2,2,1,1,2,2,3,2,3,3
1213,2,2,1,1,2,2,3,2,3,3
1214,2,2,1,1,2,2,3,2,3,3
1215,2,2,1,1,2,2,3,2,3,3
1216,2,2,1,1,2,2,3,2,3,3
1217,2,2,1,1,2,2,3,2,3,3
1218,2,2,1,1,2,2,3,2,3,3
1219,2,2,1,1,2,2,3,2,3,3
1220,2,2,1,1,2,2,3,2,3,3
1221,2,2,1,1,2,2,3,2,3,3
1222,2,2,1,1,2,2,3,2,3,3
1223,2,3,1,1,2,2,4,2,4,4
1224,2,3,1,1,2,2,4,2,4,4
1225,2,3,1,1,2,2,4,2,4,4
1226,2,3,1,1,2,2,4,2,4,4
1227,2,2,1,1,2,2,3,2,3,3
1228,2,2,1,1,2,2,3,2,3,3
1229,2,2,1,1,2,2,3,2,3,3
1230,2,2,1,1,2,2,3,2,3,3
1231,2,2,1,1,2,2,3,2,3,3
1232,2,3,1,1,2,2,4,2,4,4
1233,2,2,1,1,2,2,3,2,3,3
1234,2,2,1,1,2,2,3,2,3,3
1235,2,2,1,1,2,2,3,2,3,3
1236,2,2,1,1,2,2,3,2,3,3
1237,2,3,1,1,2,2,4,2,4,4
1238,2,2,1,1,2,2,3,2,3,3
1239,2,2,1,1,2,1,3,1,2,2
1240,2,2,1,1,2,2,3,2,3,3
1241,2,3,1,1,2,2,4,2,4,4
1242,2,3,1,1,2,1,4,1,3,3
1243,2,3,1,1,2,2,4,2,4,4
1244,2,3,1,1,2,2,4,2,4,4
