,neck,neck,neck,trunk,trunk,trunk,upperarm,upperarm,upperarm,upperarm,lower arm,lower arm,wrist,wrist,wrist,wrist,knee,knee,leg_support
,flexion,bending,twisting,flexion,bending,twisting,left_flexion,right_flexion,left_abduction,right_abduction,left_flexion,right_flexion,left_flexion,right_flexion,left_twisting,right_twisting,left_flexion,right_flexion,ratio
frame,,,,,,,,,,,,,,,,,,,
97,27.05775898,6.722904328,25.17815214,4.96150508,0.509856627,12.4385699,32.40329005,-14.37841276,42.75674997,34.4268821,46.93175715,39.60495951,5.136207961,1.955665573,8.552697579,7.532476793,11.66950686,18.63432965,0.502161696
98,27.79599103,5.690460134,24.69824222,5.220765008,0.128384931,13.13712272,31.26868832,-12.9087573,42.71837507,36.0830989,45.41265533,39.51587177,5.832942482,2.33236867,9.464441428,8.049018782,11.44664631,18.85311339,0.502086924
99,27.87741001,6.235586824,25.34358688,4.712091197,0.278559042,13.11600844,30.68873126,-12.18521052,43.53828327,34.78707573,46.24055956,40.82503594,5.870648284,3.219342715,9.113887707,8.014862694,12.27705665,18.06166065,0.501366179
100,27.46957328,6.691604995,25.80032098,4.745931627,0.15920841,13.68045016,31.64312148,-12.73578292,42.30509032,33.18316616,45.22528199,38.61270025,5.501763458,3.175316666,9.711371217,9.376483135,11.65986965,17.91592371,0.501356923
101,27.81239179,6.486738442,26.02499592,4.43606663,0.581091183,12.33364418,30.37769308,-11.40273373,43.3304375,32.62062487,45.63316508,37.66309669,6.588894454,3.58942652,10.37383558,9.853792004,11.44751269,18.30587584,0.501576287
102,28.1293755,6.397677961,25.01417057,4.067622884,0.796396615,11.04652837,31.89279118,-11.10428594,42.4644037,32.2407381,47.23047561,36.39561383,6.897322246,3.612531364,8.930472132,9.192193475,10.97095191,19.13549441,0.501778308
103,28.60337385,5.586253984,23.15568349,4.483914992,0.732932373,10.40794927,32.53025466,-10.40992605,41.50427434,33.74078936,46.89025432,36.28792859,7.258376964,4.357391427,9.03084504,10.04394698,11.78802577,19.19851363,0.502176679
104,28.29551942,6.421762813,24.12604165,4.556186032,0.481719007,10.89442385,31.51527306,-8.714379761,41.87415434,34.69923965,45.50969212,36.96042449,6.834151413,5.243655478,9.311813293,11.03279579,11.81445,19.11039652,0.502019326
105,27.75977154,6.54579601,24.26866346,4.423138956,0.658208865,10.63738678,32.11090796,-8.870956549,41.74696583,33.90885619,46.46451937,36.06026879,6.74939706,4.4146283,9.595748921,10.8780329,12.4124323,18.60808856,0.502143736
106,27.42802503,6.93209527,24.48037046,4.508783532,0.65716672,10.8093203,30.7617056,-8.5550191,43.0412031,34.11494904,47.01587887,35.5462117,7.412214834,4.912517896,10.02149789,11.91707026,12.27220509,18.95620157,0.501340443
107,27.35489355,6.953432936,24.91193355,4.751219337,0.515967781,11.08237835,30.40251915,-8.373772185,42.80451759,33.81691086,46.535777,35.17043874,8.089043193,5.365496938,10.49305629,12.63997852,11.30086791,18.89625084,0.501366605
108,28.38457987,6.481216712,23.13326646,4.222607002,0.723183625,10.83859196,31.6021012,-8.71152239,42.09123636,33.25623281,46.76038213,34.24294358,7.243170991,5.569004275,9.840322821,13.2966725,11.63292532,18.40181559,0.502025004
